:START_ID,:END_ID,:TYPE,total_amount:float,transaction_count:int,avg_amount:float,first_timestamp:datetime,last_timestamp:datetime,time_window_hours:float,transaction_ids:string[]
ACC0030,ACC0223,TRANSFERRED_TO,2894,1,2894.0,2026-01-13T08:04:41,2026-01-13T08:04:41,0.0,TXN845FBF9E24
ACC0030,ACC0116,TRANSFERRED_TO,14896,1,14896.0,2026-01-11T19:44:56,2026-01-11T19:44:56,0.0,TXN8A112007CB
ACC0030,ACC0294,TRANSFERRED_TO,14537,1,14537.0,2026-01-14T10:42:26,2026-01-14T10:42:26,0.0,TXN96B05593AC
ACC0030,ACC0288,TRANSFERRED_TO,4533,1,4533.0,2026-01-12T12:02:15,2026-01-12T12:02:15,0.0,TXNA52AA909F4
ACC0030,ACC0292,TRANSFERRED_TO,13355,1,13355.0,2026-01-13T04:23:38,2026-01-13T04:23:38,0.0,TXNCEA0FDA717
ACC0030,ACC0271,TRANSFERRED_TO,24957,1,24957.0,2026-01-11T20:37:28,2026-01-11T20:37:28,0.0,TXND611E1F9B5
ACC0030,ACC0106,TRANSFERRED_TO,1094,1,1094.0,2026-01-14T15:09:20,2026-01-14T15:09:20,0.0,TXND765E7DB98
ACC0030,ACC0185,TRANSFERRED_TO,24883,1,24883.0,2026-01-13T06:43:44,2026-01-13T06:43:44,0.0,TXNDB253FED42
ACC0030,ACC0225,TRANSFERRED_TO,22014,1,22014.0,2026-01-13T07:42:34,2026-01-13T07:42:34,0.0,TXNEB090AAD01
ACC0030,ACC0054,TRANSFERRED_TO,11684,1,11684.0,2026-01-10T19:15:15,2026-01-10T19:15:15,0.0,TXNF0049D1A24
ACC0030,ACC0006,TRANSFERRED_TO,13195,1,13195.0,2026-01-13T06:16:42,2026-01-13T06:16:42,0.0,TXNF587A1E995
ACC0030,ACC0064,TRANSFERRED_TO,24450,1,24450.0,2026-01-13T12:39:34,2026-01-13T12:39:34,0.0,TXNFCBAFC1F9F
ACC0219,ACC0269,TRANSFERRED_TO,8580,1,8580.0,2026-01-13T23:04:40,2026-01-13T23:04:40,0.0,TXN0115D4EB3B
ACC0219,ACC0008,TRANSFERRED_TO,13201,1,13201.0,2026-01-13T21:18:41,2026-01-13T21:18:41,0.0,TXN1AD8FFACB8
ACC0219,ACC0243,TRANSFERRED_TO,7166,1,7166.0,2026-01-11T01:43:14,2026-01-11T01:43:14,0.0,TXN255B75F59E
ACC0219,ACC0028,TRANSFERRED_TO,3839,1,3839.0,2026-01-14T01:21:01,2026-01-14T01:21:01,0.0,TXN2994128817
ACC0219,ACC0197,TRANSFERRED_TO,1101,1,1101.0,2026-01-13T13:06:44,2026-01-13T13:06:44,0.0,TXN2F7C1734F2
ACC0219,ACC0221,TRANSFERRED_TO,5203,1,5203.0,2026-01-11T22:04:26,2026-01-11T22:04:26,0.0,TXN3CDFCBEF7C
ACC0219,ACC0021,TRANSFERRED_TO,10617,1,10617.0,2026-01-10T21:25:32,2026-01-10T21:25:32,0.0,TXN4451FABD34
ACC0219,ACC0178,TRANSFERRED_TO,6234,1,6234.0,2026-01-14T09:28:04,2026-01-14T09:28:04,0.0,TXN66D8B9F9A3
ACC0219,ACC0233,TRANSFERRED_TO,21875,1,21875.0,2026-01-12T13:39:27,2026-01-12T13:39:27,0.0,TXN6E304D7C6E
ACC0219,ACC0213,TRANSFERRED_TO,9624,1,9624.0,2026-01-11T20:33:23,2026-01-11T20:33:23,0.0,TXN791BF2C3D1
ACC0219,ACC0294,TRANSFERRED_TO,21342,1,21342.0,2026-01-12T07:47:59,2026-01-12T07:47:59,0.0,TXN7D8DEFB690
ACC0219,ACC0259,TRANSFERRED_TO,1318,1,1318.0,2026-01-14T04:04:44,2026-01-14T04:04:44,0.0,TXN84957DF2C4
ACC0219,ACC0092,TRANSFERRED_TO,19882,1,19882.0,2026-01-12T19:45:33,2026-01-12T19:45:33,0.0,TXN90F3624B24
ACC0219,ACC0159,TRANSFERRED_TO,14195,1,14195.0,2026-01-11T14:27:23,2026-01-11T14:27:23,0.0,TXN9461D70554
ACC0219,ACC0262,TRANSFERRED_TO,9511,1,9511.0,2026-01-13T14:14:27,2026-01-13T14:14:27,0.0,TXNA04A4C86B3
ACC0219,ACC0098,TRANSFERRED_TO,15432,1,15432.0,2026-01-14T01:59:03,2026-01-14T01:59:03,0.0,TXNAECC16DA53
ACC0219,ACC0279,TRANSFERRED_TO,11565,1,11565.0,2026-01-13T18:22:33,2026-01-13T18:22:33,0.0,TXNB4F6092801
ACC0219,ACC0198,TRANSFERRED_TO,15236,1,15236.0,2026-01-14T16:26:23,2026-01-14T16:26:23,0.0,TXNC1D35E35A4
ACC0219,ACC0081,TRANSFERRED_TO,17652,1,17652.0,2026-01-12T01:43:19,2026-01-12T01:43:19,0.0,TXNC9706EDEAC
ACC0219,ACC0044,TRANSFERRED_TO,3621,1,3621.0,2026-01-11T08:12:43,2026-01-11T08:12:43,0.0,TXNCF89180CD0
ACC0219,ACC0132,TRANSFERRED_TO,22261,1,22261.0,2026-01-14T05:35:47,2026-01-14T05:35:47,0.0,TXNF74CEA7411
ACC0045,ACC0021,TRANSFERRED_TO,24267,2,12133.5,2026-01-12T12:29:05,2026-01-13T03:09:48,14.678611111111111,TXN011BDB0D8D|TXN046F2FC2D6
ACC0045,ACC0240,TRANSFERRED_TO,16208,1,16208.0,2026-01-14T05:08:10,2026-01-14T05:08:10,0.0,TXN0D27FAF02F
ACC0045,ACC0110,TRANSFERRED_TO,22140,1,22140.0,2026-01-13T06:40:45,2026-01-13T06:40:45,0.0,TXN15ACC82824
ACC0045,ACC0077,TRANSFERRED_TO,13938,1,13938.0,2026-01-12T00:14:20,2026-01-12T00:14:20,0.0,TXN1D3C87DD48
ACC0045,ACC0257,TRANSFERRED_TO,11533,1,11533.0,2026-01-10T11:55:17,2026-01-10T11:55:17,0.0,TXN1F66B258AF
ACC0045,ACC0212,TRANSFERRED_TO,1710,1,1710.0,2026-01-13T08:38:44,2026-01-13T08:38:44,0.0,TXN33B1CB949E
ACC0045,ACC0118,TRANSFERRED_TO,23428,1,23428.0,2026-01-13T09:45:48,2026-01-13T09:45:48,0.0,TXN3B45D20CF3
ACC0045,ACC0005,TRANSFERRED_TO,14262,1,14262.0,2026-01-11T23:01:31,2026-01-11T23:01:31,0.0,TXN5990E7266D
ACC0045,ACC0056,TRANSFERRED_TO,22939,1,22939.0,2026-01-14T15:42:08,2026-01-14T15:42:08,0.0,TXN69AB61AEAC
ACC0045,ACC0170,TRANSFERRED_TO,23666,1,23666.0,2026-01-12T07:38:00,2026-01-12T07:38:00,0.0,TXN6F9727BA35
ACC0045,ACC0040,TRANSFERRED_TO,20120,1,20120.0,2026-01-12T16:16:08,2026-01-12T16:16:08,0.0,TXN7309670DD2
ACC0045,ACC0136,TRANSFERRED_TO,19597,1,19597.0,2026-01-11T04:36:56,2026-01-11T04:36:56,0.0,TXN750FAB91CA
ACC0045,ACC0095,TRANSFERRED_TO,13061,1,13061.0,2026-01-11T08:08:45,2026-01-11T08:08:45,0.0,TXN8554E733DD
ACC0045,ACC0090,TRANSFERRED_TO,17979,1,17979.0,2026-01-12T14:11:38,2026-01-12T14:11:38,0.0,TXNB0BBC3852E
ACC0045,ACC0009,TRANSFERRED_TO,14137,1,14137.0,2026-01-12T08:23:40,2026-01-12T08:23:40,0.0,TXNE59A2151E0
ACC0193,ACC0240,TRANSFERRED_TO,23039,1,23039.0,2026-01-14T15:54:49,2026-01-14T15:54:49,0.0,TXN0121E307DA
ACC0193,ACC0280,TRANSFERRED_TO,6265,1,6265.0,2026-01-14T04:20:36,2026-01-14T04:20:36,0.0,TXN03DEE549EA
ACC0193,ACC0259,TRANSFERRED_TO,16816,1,16816.0,2026-01-13T16:58:20,2026-01-13T16:58:20,0.0,TXN1693E7851B
ACC0193,ACC0107,TRANSFERRED_TO,3240,1,3240.0,2026-01-12T03:51:06,2026-01-12T03:51:06,0.0,TXN2E75C5F9C5
ACC0193,ACC0012,TRANSFERRED_TO,22317,2,11158.5,2026-01-11T22:43:47,2026-01-13T12:34:55,37.852222222222224,TXN303D565BD3|TXNC97E98F1CB
ACC0193,ACC0149,TRANSFERRED_TO,14415,1,14415.0,2026-01-11T16:51:44,2026-01-11T16:51:44,0.0,TXN326173F149
ACC0193,ACC0123,TRANSFERRED_TO,9683,1,9683.0,2026-01-14T08:43:50,2026-01-14T08:43:50,0.0,TXN44E0C7B986
ACC0193,ACC0079,TRANSFERRED_TO,10847,1,10847.0,2026-01-13T21:37:54,2026-01-13T21:37:54,0.0,TXN5159936687
ACC0193,ACC0127,TRANSFERRED_TO,4912,1,4912.0,2026-01-13T06:50:50,2026-01-13T06:50:50,0.0,TXNA9A2B0D212
ACC0193,ACC0145,TRANSFERRED_TO,22465,1,22465.0,2026-01-11T02:16:49,2026-01-11T02:16:49,0.0,TXNAA045E4086
ACC0193,ACC0245,TRANSFERRED_TO,6943,1,6943.0,2026-01-13T13:23:36,2026-01-13T13:23:36,0.0,TXNDAA47DB437
ACC0240,ACC0008,TRANSFERRED_TO,20247,1,20247.0,2026-01-14T09:23:33,2026-01-14T09:23:33,0.0,TXN08EE43EB90
ACC0240,ACC0167,TRANSFERRED_TO,16420,1,16420.0,2026-01-12T22:44:05,2026-01-12T22:44:05,0.0,TXN18A4F51E4C
ACC0240,ACC0210,TRANSFERRED_TO,12090,1,12090.0,2026-01-14T03:53:06,2026-01-14T03:53:06,0.0,TXN27BC9CD6E3
ACC0240,ACC0084,TRANSFERRED_TO,22886,1,22886.0,2026-01-10T12:02:07,2026-01-10T12:02:07,0.0,TXN588088E742
ACC0240,ACC0278,TRANSFERRED_TO,20942,1,20942.0,2026-01-10T15:58:48,2026-01-10T15:58:48,0.0,TXN654F3BD6B3
ACC0240,ACC0102,TRANSFERRED_TO,4357,1,4357.0,2026-01-14T00:20:26,2026-01-14T00:20:26,0.0,TXN896E91C6F2
ACC0240,ACC0185,TRANSFERRED_TO,20745,1,20745.0,2026-01-12T05:50:47,2026-01-12T05:50:47,0.0,TXN9965631E72
ACC0240,ACC0007,TRANSFERRED_TO,24436,1,24436.0,2026-01-11T20:31:50,2026-01-11T20:31:50,0.0,TXNAE5AB7F715
ACC0240,ACC0126,TRANSFERRED_TO,9372,1,9372.0,2026-01-13T09:09:48,2026-01-13T09:09:48,0.0,TXNC07580B00B
ACC0240,ACC0144,TRANSFERRED_TO,20559,1,20559.0,2026-01-10T13:48:45,2026-01-10T13:48:45,0.0,TXNC8AEF2B8D2
ACC0240,ACC0025,TRANSFERRED_TO,12796,1,12796.0,2026-01-12T23:57:56,2026-01-12T23:57:56,0.0,TXNCA21CD1E01
ACC0206,ACC0211,TRANSFERRED_TO,22913,1,22913.0,2026-01-12T17:45:06,2026-01-12T17:45:06,0.0,TXN014DE7CD87
ACC0206,ACC0260,TRANSFERRED_TO,9919,1,9919.0,2026-01-14T00:53:55,2026-01-14T00:53:55,0.0,TXN02E315F830
ACC0206,ACC0052,TRANSFERRED_TO,23968,1,23968.0,2026-01-11T02:02:10,2026-01-11T02:02:10,0.0,TXN15EE35390C
ACC0206,ACC0087,TRANSFERRED_TO,20917,1,20917.0,2026-01-12T17:43:20,2026-01-12T17:43:20,0.0,TXN243E3C42DB
ACC0206,ACC0290,TRANSFERRED_TO,1272,1,1272.0,2026-01-11T21:55:53,2026-01-11T21:55:53,0.0,TXN3B0AF4AEAD
ACC0206,ACC0203,TRANSFERRED_TO,5926,1,5926.0,2026-01-12T23:05:36,2026-01-12T23:05:36,0.0,TXN4F92AF2C2C
ACC0206,ACC0071,TRANSFERRED_TO,975,1,975.0,2026-01-10T19:03:28,2026-01-10T19:03:28,0.0,TXN5C52764E77
ACC0206,ACC0090,TRANSFERRED_TO,6575,1,6575.0,2026-01-10T18:48:13,2026-01-10T18:48:13,0.0,TXN915E4B2451
ACC0206,ACC0020,TRANSFERRED_TO,9297,1,9297.0,2026-01-11T10:37:17,2026-01-11T10:37:17,0.0,TXN9B9B92F105
ACC0206,ACC0146,TRANSFERRED_TO,4940,1,4940.0,2026-01-13T11:12:46,2026-01-13T11:12:46,0.0,TXNAD3EAB4FBE
ACC0206,ACC0068,TRANSFERRED_TO,22494,1,22494.0,2026-01-10T18:36:59,2026-01-10T18:36:59,0.0,TXNB80E5AFA08
ACC0206,ACC0041,TRANSFERRED_TO,20197,1,20197.0,2026-01-11T00:30:14,2026-01-11T00:30:14,0.0,TXNBA51F5245F
ACC0206,ACC0032,TRANSFERRED_TO,5775,1,5775.0,2026-01-14T05:20:01,2026-01-14T05:20:01,0.0,TXNBEF415B55D
ACC0206,ACC0010,TRANSFERRED_TO,3292,1,3292.0,2026-01-11T13:58:08,2026-01-11T13:58:08,0.0,TXND62B6C2AC9
ACC0206,ACC0091,TRANSFERRED_TO,13686,1,13686.0,2026-01-10T19:41:27,2026-01-10T19:41:27,0.0,TXNEA508380EB
ACC0211,ACC0066,TRANSFERRED_TO,23488,1,23488.0,2026-01-14T04:40:58,2026-01-14T04:40:58,0.0,TXN0A36E6E125
ACC0211,ACC0165,TRANSFERRED_TO,19545,1,19545.0,2026-01-13T21:50:34,2026-01-13T21:50:34,0.0,TXN0D19FADB21
ACC0211,ACC0119,TRANSFERRED_TO,4308,1,4308.0,2026-01-12T12:26:00,2026-01-12T12:26:00,0.0,TXN0FB775C5D4
ACC0211,ACC0254,TRANSFERRED_TO,15734,1,15734.0,2026-01-11T09:56:31,2026-01-11T09:56:31,0.0,TXN2217DB9F22
ACC0211,ACC0110,TRANSFERRED_TO,17598,1,17598.0,2026-01-12T02:26:54,2026-01-12T02:26:54,0.0,TXN23E4175387
ACC0211,ACC0233,TRANSFERRED_TO,18408,1,18408.0,2026-01-12T14:59:33,2026-01-12T14:59:33,0.0,TXN291D1756E6
ACC0211,ACC0085,TRANSFERRED_TO,2488,1,2488.0,2026-01-13T21:48:28,2026-01-13T21:48:28,0.0,TXN2CB4379AF9
ACC0211,ACC0013,TRANSFERRED_TO,6758,1,6758.0,2026-01-14T16:50:46,2026-01-14T16:50:46,0.0,TXN3A5156FA50
ACC0211,ACC0212,TRANSFERRED_TO,10019,1,10019.0,2026-01-11T14:55:11,2026-01-11T14:55:11,0.0,TXN4EB23A019C
ACC0211,ACC0016,TRANSFERRED_TO,18501,1,18501.0,2026-01-13T23:07:11,2026-01-13T23:07:11,0.0,TXN8BBDA70D2E
ACC0211,ACC0127,TRANSFERRED_TO,6172,1,6172.0,2026-01-13T05:45:52,2026-01-13T05:45:52,0.0,TXN91A341F84E
ACC0211,ACC0202,TRANSFERRED_TO,6227,1,6227.0,2026-01-13T07:44:59,2026-01-13T07:44:59,0.0,TXN93FBBFB013
ACC0211,ACC0190,TRANSFERRED_TO,14282,1,14282.0,2026-01-10T16:05:24,2026-01-10T16:05:24,0.0,TXN94F75BC309
ACC0211,ACC0088,TRANSFERRED_TO,11446,1,11446.0,2026-01-12T09:07:41,2026-01-12T09:07:41,0.0,TXN9AB053D0C9
ACC0211,ACC0229,TRANSFERRED_TO,23628,1,23628.0,2026-01-13T12:59:14,2026-01-13T12:59:14,0.0,TXNA1F5D42295
ACC0211,ACC0294,TRANSFERRED_TO,23407,1,23407.0,2026-01-14T02:27:52,2026-01-14T02:27:52,0.0,TXNDCACBF708F
ACC0211,ACC0215,TRANSFERRED_TO,24050,1,24050.0,2026-01-11T19:30:22,2026-01-11T19:30:22,0.0,TXNE0B861B305
ACC0211,ACC0049,TRANSFERRED_TO,23397,1,23397.0,2026-01-12T15:34:00,2026-01-12T15:34:00,0.0,TXNE9E2DAC4E0
ACC0043,ACC0158,TRANSFERRED_TO,10270,1,10270.0,2026-01-10T19:46:53,2026-01-10T19:46:53,0.0,TXN016A4046B0
ACC0043,ACC0174,TRANSFERRED_TO,31363,2,15681.5,2026-01-11T02:24:46,2026-01-12T10:11:49,31.784166666666668,TXN1A29693CDD|TXN546419C09E
ACC0043,ACC0003,TRANSFERRED_TO,5252,1,5252.0,2026-01-13T22:42:18,2026-01-13T22:42:18,0.0,TXN25FF537334
ACC0043,ACC0032,TRANSFERRED_TO,24138,1,24138.0,2026-01-14T08:04:05,2026-01-14T08:04:05,0.0,TXN27E2FF10B9
ACC0043,ACC0238,TRANSFERRED_TO,24054,1,24054.0,2026-01-12T00:33:48,2026-01-12T00:33:48,0.0,TXN4A185CF172
ACC0043,ACC0059,TRANSFERRED_TO,12959,1,12959.0,2026-01-10T23:48:18,2026-01-10T23:48:18,0.0,TXN4D5C1A790E
ACC0043,ACC0016,TRANSFERRED_TO,16820,1,16820.0,2026-01-10T19:54:27,2026-01-10T19:54:27,0.0,TXN79FB0137A3
ACC0043,ACC0207,TRANSFERRED_TO,24654,1,24654.0,2026-01-11T23:14:49,2026-01-11T23:14:49,0.0,TXN8C2DDA15F5
ACC0043,ACC0139,TRANSFERRED_TO,3449,1,3449.0,2026-01-12T18:11:16,2026-01-12T18:11:16,0.0,TXN93108E9150
ACC0043,ACC0241,TRANSFERRED_TO,15014,1,15014.0,2026-01-10T14:12:34,2026-01-10T14:12:34,0.0,TXNA27D411040
ACC0043,ACC0114,TRANSFERRED_TO,2889,1,2889.0,2026-01-10T18:40:43,2026-01-10T18:40:43,0.0,TXNA4352EBCA2
ACC0043,ACC0265,TRANSFERRED_TO,9731,1,9731.0,2026-01-13T17:49:55,2026-01-13T17:49:55,0.0,TXNE247A4FF82
ACC0043,ACC0068,TRANSFERRED_TO,17691,1,17691.0,2026-01-11T22:38:38,2026-01-11T22:38:38,0.0,TXNE94675B3F2
ACC0043,ACC0300,TRANSFERRED_TO,2507,1,2507.0,2026-01-12T15:55:19,2026-01-12T15:55:19,0.0,TXNF2E229FB49
ACC0043,ACC0191,TRANSFERRED_TO,8991,1,8991.0,2026-01-13T04:05:38,2026-01-13T04:05:38,0.0,TXNFCB6CE460F
ACC0158,ACC0155,TRANSFERRED_TO,4322,1,4322.0,2026-01-12T20:40:39,2026-01-12T20:40:39,0.0,TXN026988BE32
ACC0158,ACC0269,TRANSFERRED_TO,4987,1,4987.0,2026-01-11T18:29:56,2026-01-11T18:29:56,0.0,TXN03B3963BC1
ACC0158,ACC0032,TRANSFERRED_TO,11602,1,11602.0,2026-01-13T21:33:33,2026-01-13T21:33:33,0.0,TXN169B157E32
ACC0158,ACC0233,TRANSFERRED_TO,21549,1,21549.0,2026-01-14T07:43:50,2026-01-14T07:43:50,0.0,TXN1DAB80EEB2
ACC0158,ACC0165,TRANSFERRED_TO,2944,1,2944.0,2026-01-13T18:24:18,2026-01-13T18:24:18,0.0,TXN30839DEFD0
ACC0158,ACC0081,TRANSFERRED_TO,5333,1,5333.0,2026-01-11T05:31:25,2026-01-11T05:31:25,0.0,TXN400889E4A5
ACC0158,ACC0157,TRANSFERRED_TO,18887,1,18887.0,2026-01-10T13:19:18,2026-01-10T13:19:18,0.0,TXN7A6AFAF137
ACC0158,ACC0012,TRANSFERRED_TO,24703,1,24703.0,2026-01-13T15:27:21,2026-01-13T15:27:21,0.0,TXN7C091F19C0
ACC0158,ACC0271,TRANSFERRED_TO,24680,1,24680.0,2026-01-14T15:52:49,2026-01-14T15:52:49,0.0,TXNC5075D9A24
ACC0158,ACC0237,TRANSFERRED_TO,13255,1,13255.0,2026-01-14T14:30:47,2026-01-14T14:30:47,0.0,TXND51CEE920C
ACC0153,ACC0242,TRANSFERRED_TO,3510,1,3510.0,2026-01-11T02:11:01,2026-01-11T02:11:01,0.0,TXN082A8B1763
ACC0153,ACC0245,TRANSFERRED_TO,18023,1,18023.0,2026-01-13T10:04:01,2026-01-13T10:04:01,0.0,TXN167D35BA8D
ACC0153,ACC0226,TRANSFERRED_TO,5515,1,5515.0,2026-01-11T04:59:23,2026-01-11T04:59:23,0.0,TXN203A8C0A18
ACC0153,ACC0001,TRANSFERRED_TO,15965,2,7982.5,2026-01-12T05:08:37,2026-01-12T10:05:25,4.946666666666666,TXN396BB95F26|TXNE7B7E0FB07
ACC0153,ACC0109,TRANSFERRED_TO,18518,1,18518.0,2026-01-10T14:23:57,2026-01-10T14:23:57,0.0,TXN4C6E84D3D9
ACC0153,ACC0053,TRANSFERRED_TO,23889,1,23889.0,2026-01-10T16:29:22,2026-01-10T16:29:22,0.0,TXN7C6614EFAD
ACC0153,ACC0206,TRANSFERRED_TO,1728,1,1728.0,2026-01-13T13:01:30,2026-01-13T13:01:30,0.0,TXN938C0A0FE5
ACC0153,ACC0132,TRANSFERRED_TO,14178,1,14178.0,2026-01-11T08:03:21,2026-01-11T08:03:21,0.0,TXNACA5D3B7E1
ACC0153,ACC0029,TRANSFERRED_TO,23569,1,23569.0,2026-01-10T09:09:22,2026-01-10T09:09:22,0.0,TXNB9FA58EC30
ACC0153,ACC0265,TRANSFERRED_TO,24550,1,24550.0,2026-01-13T20:10:46,2026-01-13T20:10:46,0.0,TXNCDF343E407
ACC0153,ACC0104,TRANSFERRED_TO,15409,1,15409.0,2026-01-12T00:26:54,2026-01-12T00:26:54,0.0,TXNCEE6AA2FE2
ACC0153,ACC0031,TRANSFERRED_TO,15015,1,15015.0,2026-01-12T20:58:21,2026-01-12T20:58:21,0.0,TXNDF0D57963A
ACC0153,ACC0142,TRANSFERRED_TO,5616,1,5616.0,2026-01-11T11:04:30,2026-01-11T11:04:30,0.0,TXNE155942B9C
ACC0153,ACC0286,TRANSFERRED_TO,24067,1,24067.0,2026-01-13T10:20:14,2026-01-13T10:20:14,0.0,TXNE5EEEE7081
ACC0153,ACC0180,TRANSFERRED_TO,12052,1,12052.0,2026-01-12T20:02:12,2026-01-12T20:02:12,0.0,TXNEB3CBDB93D
ACC0153,ACC0298,TRANSFERRED_TO,15716,1,15716.0,2026-01-13T14:58:52,2026-01-13T14:58:52,0.0,TXNFB9027A573
ACC0292,ACC0236,TRANSFERRED_TO,17790,1,17790.0,2026-01-14T07:47:00,2026-01-14T07:47:00,0.0,TXN018AFBCE6D
ACC0292,ACC0178,TRANSFERRED_TO,7175,1,7175.0,2026-01-13T18:00:21,2026-01-13T18:00:21,0.0,TXN0F6C50181D
ACC0292,ACC0053,TRANSFERRED_TO,9927,1,9927.0,2026-01-13T16:53:44,2026-01-13T16:53:44,0.0,TXN41F47973F1
ACC0292,ACC0121,TRANSFERRED_TO,18812,1,18812.0,2026-01-11T19:40:29,2026-01-11T19:40:29,0.0,TXN4DBD7DA796
ACC0292,ACC0148,TRANSFERRED_TO,14483,1,14483.0,2026-01-12T19:05:52,2026-01-12T19:05:52,0.0,TXN7E1ABE9CA3
ACC0292,ACC0035,TRANSFERRED_TO,9744,1,9744.0,2026-01-11T04:49:33,2026-01-11T04:49:33,0.0,TXNA41F0A401C
ACC0292,ACC0166,TRANSFERRED_TO,34379,2,17189.5,2026-01-12T20:32:26,2026-01-14T10:45:28,38.21722222222222,TXNAC42763437|TXNB5DD37D647
ACC0292,ACC0179,TRANSFERRED_TO,4479,1,4479.0,2026-01-12T01:29:39,2026-01-12T01:29:39,0.0,TXNB5A3398C16
ACC0292,ACC0140,TRANSFERRED_TO,4654,1,4654.0,2026-01-14T14:16:21,2026-01-14T14:16:21,0.0,TXNBCD3AFCF3F
ACC0292,ACC0058,TRANSFERRED_TO,7572,1,7572.0,2026-01-13T00:32:12,2026-01-13T00:32:12,0.0,TXNCED0145859
ACC0292,ACC0083,TRANSFERRED_TO,19118,1,19118.0,2026-01-10T11:07:44,2026-01-10T11:07:44,0.0,TXNCF57496969
ACC0292,ACC0044,TRANSFERRED_TO,22189,1,22189.0,2026-01-10T22:23:21,2026-01-10T22:23:21,0.0,TXND05BC905AE
ACC0292,ACC0291,TRANSFERRED_TO,15870,1,15870.0,2026-01-11T01:53:27,2026-01-11T01:53:27,0.0,TXNDCD7F692D3
ACC0236,ACC0116,TRANSFERRED_TO,21825,1,21825.0,2026-01-11T15:41:05,2026-01-11T15:41:05,0.0,TXN03A5F07C28
ACC0236,ACC0178,TRANSFERRED_TO,659,1,659.0,2026-01-13T02:35:37,2026-01-13T02:35:37,0.0,TXN0ACD4E782E
ACC0236,ACC0053,TRANSFERRED_TO,15849,2,7924.5,2026-01-12T20:56:18,2026-01-14T13:33:03,40.6125,TXN12BB08C68D|TXNFF8D0C24E1
ACC0236,ACC0165,TRANSFERRED_TO,8821,1,8821.0,2026-01-13T02:02:07,2026-01-13T02:02:07,0.0,TXN1F335F64A6
ACC0236,ACC0035,TRANSFERRED_TO,1990,1,1990.0,2026-01-13T03:06:15,2026-01-13T03:06:15,0.0,TXN3BD58ED7CC
ACC0236,ACC0201,TRANSFERRED_TO,23994,1,23994.0,2026-01-14T09:49:25,2026-01-14T09:49:25,0.0,TXN63B7AB1F47
ACC0236,ACC0048,TRANSFERRED_TO,5729,1,5729.0,2026-01-11T22:28:56,2026-01-11T22:28:56,0.0,TXN722689EEEB
ACC0236,ACC0241,TRANSFERRED_TO,24677,1,24677.0,2026-01-12T20:00:26,2026-01-12T20:00:26,0.0,TXN7C82D7E746
ACC0236,ACC0239,TRANSFERRED_TO,18842,1,18842.0,2026-01-13T18:49:01,2026-01-13T18:49:01,0.0,TXN8186EDEF45
ACC0236,ACC0078,TRANSFERRED_TO,20333,1,20333.0,2026-01-12T06:41:34,2026-01-12T06:41:34,0.0,TXN8843636944
ACC0236,ACC0027,TRANSFERRED_TO,2898,1,2898.0,2026-01-10T23:54:25,2026-01-10T23:54:25,0.0,TXN8E4B809A0E
ACC0236,ACC0108,TRANSFERRED_TO,18412,1,18412.0,2026-01-13T01:29:50,2026-01-13T01:29:50,0.0,TXN8EC50F4648
ACC0236,ACC0179,TRANSFERRED_TO,22210,1,22210.0,2026-01-12T12:36:53,2026-01-12T12:36:53,0.0,TXN984A94B08D
ACC0236,ACC0015,TRANSFERRED_TO,19143,1,19143.0,2026-01-12T15:24:42,2026-01-12T15:24:42,0.0,TXNC143F0B5E0
ACC0236,ACC0089,TRANSFERRED_TO,3743,1,3743.0,2026-01-11T18:07:51,2026-01-11T18:07:51,0.0,TXND3B9579CD2
ACC0236,ACC0155,TRANSFERRED_TO,7869,1,7869.0,2026-01-14T13:48:30,2026-01-14T13:48:30,0.0,TXND4074DEE69
ACC0236,ACC0056,TRANSFERRED_TO,1019,1,1019.0,2026-01-12T17:34:38,2026-01-12T17:34:38,0.0,TXNDB07EB319B
ACC0236,ACC0135,TRANSFERRED_TO,23861,1,23861.0,2026-01-10T12:38:36,2026-01-10T12:38:36,0.0,TXNDD81933CD2
ACC0236,ACC0033,TRANSFERRED_TO,24686,1,24686.0,2026-01-14T08:40:07,2026-01-14T08:40:07,0.0,TXNDFCCFAB204
ACC0236,ACC0212,TRANSFERRED_TO,995,1,995.0,2026-01-11T03:38:02,2026-01-11T03:38:02,0.0,TXNE8A2701E5F
ACC0236,ACC0145,TRANSFERRED_TO,7862,1,7862.0,2026-01-14T15:21:01,2026-01-14T15:21:01,0.0,TXNEEED84F305
ACC0236,ACC0137,TRANSFERRED_TO,17691,1,17691.0,2026-01-11T01:44:50,2026-01-11T01:44:50,0.0,TXNF3496772B5
ACC0236,ACC0169,TRANSFERRED_TO,6641,1,6641.0,2026-01-14T01:16:44,2026-01-14T01:16:44,0.0,TXNF4219D49A8
ACC0047,ACC0048,TRANSFERRED_TO,2219,1,2219.0,2026-01-10T17:39:54,2026-01-10T17:39:54,0.0,TXN01B2C81397
ACC0047,ACC0213,TRANSFERRED_TO,5368,1,5368.0,2026-01-14T06:52:57,2026-01-14T06:52:57,0.0,TXN0CBE240615
ACC0047,ACC0037,TRANSFERRED_TO,14251,1,14251.0,2026-01-11T06:10:22,2026-01-11T06:10:22,0.0,TXN131FA04311
ACC0047,ACC0098,TRANSFERRED_TO,20492,1,20492.0,2026-01-13T13:28:08,2026-01-13T13:28:08,0.0,TXN14A44AACAB
